Start_Time,End_Time,Activity
2011-12-10 12:52:54,2011-12-10 12:53:39,Grooming
2011-12-10 12:53:39,2011-12-10 13:04:03,Idle
2011-12-10 13:04:03,2011-12-10 17:07:03,Outside
2011-12-10 17:07:03,2011-12-10 17:11:23,Idle
2011-12-10 17:11:23,2011-12-10 20:16:51,Relax
2011-12-10 20:16:51,2011-12-10 20:21:54,Idle
2011-12-10 20:21:54,2011-12-10 20:23:16,Grooming
2011-12-10 20:23:16,2011-12-10 20:25:40,Idle
2011-12-10 20:25:40,2011-12-11 00:56:05,Outside
2011-12-11 00:56:05,2011-12-11 01:01:41,Idle
2011-12-11 01:01:41,2011-12-11 02:26:29,Relax
2011-12-11 02:26:29,2011-12-11 02:27:23,Idle
2011-12-11 02:27:23,2011-12-11 02:28:44,Grooming
2011-12-11 02:28:44,2011-12-11 02:31:15,Idle
2011-12-11 02:31:15,2011-12-11 11:57:34,Sleeping
2011-12-11 11:57:34,2011-12-11 11:58:17,Idle
2011-12-11 11:58:17,2011-12-11 12:01:27,Toileting
2011-12-11 12:01:27,2011-12-11 12:02:25,Idle
2011-12-11 12:02:25,2011-12-11 12:02:39,Grooming
2011-12-11 12:02:39,2011-12-11 12:02:56,Idle
2011-12-11 12:02:56,2011-12-11 12:18:42,Showering
2011-12-11 12:18:42,2011-12-11 12:21:57,Idle
2011-12-11 12:21:57,2011-12-11 12:30:09,Meal_Preparation
2011-12-11 12:30:09,2011-12-11 12:32:49,Idle
2011-12-11 12:32:49,2011-12-11 14:26:18,Relax
2011-12-11 14:26:18,2011-12-11 14:34:12,Idle
2011-12-11 14:34:12,2011-12-11 15:26:17,Meal_Preparation
2011-12-11 15:26:17,2011-12-11 15:28:59,Idle
2011-12-11 15:28:59,2011-12-11 15:30:14,Toileting
2011-12-11 15:30:14,2011-12-11 15:41:34,Idle
2011-12-11 15:41:34,2011-12-11 15:43:30,Grooming
2011-12-11 15:43:30,2011-12-11 15:43:51,Idle
2011-12-11 15:43:51,2011-12-11 21:41:48,Relax
2011-12-11 21:41:48,2011-12-12 00:50:47,Relax
2011-12-12 00:50:47,2011-12-12 00:51:48,Idle
2011-12-12 00:51:48,2011-12-12 01:11:47,Kitchen_Usage
2011-12-12 01:11:47,2011-12-12 01:15:48,Idle
2011-12-12 01:15:48,2011-12-12 01:17:47,Grooming
2011-12-12 01:17:48,2011-12-12 02:19:47,Relax
2011-12-12 02:19:48,2011-12-12 02:20:47,Grooming
2011-12-12 02:20:48,2011-12-12 02:21:47,Toileting
2011-12-12 02:21:48,2011-12-12 09:59:47,Sleeping
2011-12-12 09:59:47,2011-12-12 10:04:48,Idle
2011-12-12 10:04:48,2011-12-12 10:06:47,Toileting
2011-12-12 10:06:47,2011-12-12 10:09:48,Idle
2011-12-12 10:09:48,2011-12-12 10:20:47,Meal_Preparation
2011-12-12 10:20:47,2011-12-12 10:23:48,Idle
2011-12-12 10:23:48,2011-12-12 10:43:47,Relax
2011-12-12 10:43:47,2011-12-12 10:45:48,Idle
2011-12-12 10:45:48,2011-12-12 10:48:47,Grooming
2011-12-12 10:48:48,2011-12-12 10:57:47,Showering
2011-12-12 10:57:47,2011-12-12 11:00:48,Idle
2011-12-12 11:00:48,2011-12-12 11:02:47,Grooming
2011-12-12 11:02:48,2011-12-12 11:03:47,Toileting
2011-12-12 11:03:48,2011-12-12 11:08:47,Grooming
2011-12-12 11:08:47,2011-12-12 11:09:48,Idle
2011-12-12 11:09:48,2011-12-12 11:10:47,Grooming
2011-12-12 11:10:47,2011-12-12 11:14:48,Idle
2011-12-12 11:14:48,2011-12-12 11:32:47,Relax
2011-12-12 11:32:48,2011-12-12 11:48:47,Meal_Preparation
2011-12-12 11:48:47,2011-12-12 12:04:48,Idle
2011-12-12 12:04:48,2011-12-12 12:15:47,Meal_Preparation
2011-12-12 12:15:47,2011-12-12 13:08:48,Idle
2011-12-12 13:08:48,2011-12-12 13:10:47,Toileting
2011-12-12 13:10:47,2011-12-12 13:20:46,Idle
2011-12-12 13:20:46,2011-12-12 13:23:47,Toileting
2011-12-12 13:23:47,2011-12-12 13:27:48,Idle
2011-12-12 13:27:48,2011-12-12 13:35:47,Grooming
2011-12-12 13:35:47,2011-12-12 13:39:48,Idle
2011-12-12 13:39:48,2011-12-12 13:46:47,Grooming
2011-12-12 13:46:48,2011-12-12 14:00:47,Relax
2011-12-12 14:00:47,2011-12-12 14:14:48,Idle
2011-12-12 14:14:48,2011-12-12 15:21:47,Meal_Preparation
2011-12-12 15:21:48,2011-12-12 15:50:47,Relax
2011-12-12 15:50:48,2011-12-12 15:59:41,Meal_Preparation
2011-12-12 15:59:41,2011-12-12 16:05:48,Idle
2011-12-12 16:05:48,2011-12-12 16:06:47,Toileting
2011-12-12 16:06:48,2011-12-12 16:08:47,Grooming
2011-12-12 16:08:47,2011-12-12 16:09:48,Idle
2011-12-12 16:09:48,2011-12-12 16:39:47,Relax
2011-12-12 16:39:47,2011-12-12 16:49:48,Idle
2011-12-12 16:49:48,2011-12-12 17:36:47,Outside
2011-12-12 17:36:47,2011-12-12 17:37:48,Idle
2011-12-12 17:37:48,2011-12-12 17:57:47,Kitchen_Usage
2011-12-12 17:57:47,2011-12-12 18:10:48,Idle
2011-12-12 18:10:48,2011-12-12 18:11:47,Toileting
2011-12-12 18:11:48,2011-12-12 18:12:47,Grooming
2011-12-12 18:12:48,2011-12-12 19:14:47,Relax
2011-12-12 19:14:48,2011-12-12 19:24:47,Meal_Preparation
2011-12-12 19:24:47,2011-12-12 19:29:48,Idle
2011-12-12 19:29:48,2011-12-12 21:25:47,Relax
2011-12-12 21:25:47,2011-12-12 21:33:48,Idle
2011-12-12 21:33:48,2011-12-12 21:39:47,Relax
2011-12-12 21:39:47,2011-12-12 21:41:48,Idle
2011-12-12 21:41:48,2011-12-12 21:43:47,Grooming
2011-12-12 21:43:47,2011-12-12 23:02:48,Idle
2011-12-12 23:02:48,2011-12-12 23:05:47,Meal_Preparation
2011-12-12 23:05:47,2011-12-12 23:20:48,Idle
2011-12-12 23:20:48,2011-12-12 23:21:47,Grooming
2011-12-12 23:21:48,2011-12-13 00:02:47,Relax
2011-12-13 00:02:47,2011-12-13 00:03:48,Idle
2011-12-13 00:03:48,2011-12-13 00:05:47,Toileting
2011-12-13 00:05:47,2011-12-13 00:13:48,Idle
2011-12-13 00:13:48,2011-12-13 01:54:48,Relax
2011-12-13 01:54:48,2011-12-13 01:56:48,Idle
2011-12-13 01:56:48,2011-12-13 01:57:47,Grooming
2011-12-13 01:57:48,2011-12-13 09:20:47,Sleeping
2011-12-13 09:20:47,2011-12-13 09:23:48,Idle
2011-12-13 09:23:48,2011-12-13 09:32:47,Meal_Preparation
2011-12-13 09:32:47,2011-12-13 09:38:48,Idle
2011-12-13 09:38:48,2011-12-13 09:39:47,Grooming
2011-12-13 09:39:47,2011-12-13 09:41:48,Idle
2011-12-13 09:41:48,2011-12-13 09:43:47,Toileting
2011-12-13 09:43:47,2011-12-13 09:48:48,Idle
2011-12-13 09:48:48,2011-12-13 10:04:47,Grooming
2011-12-13 10:04:47,2011-12-13 10:20:48,Idle
2011-12-13 10:20:48,2011-12-13 10:39:47,Outside
2011-12-13 10:39:47,2011-12-13 10:41:48,Idle
2011-12-13 10:41:48,2011-12-13 11:17:47,Meal_Preparation
2011-12-13 11:17:47,2011-12-13 11:19:48,Idle
2011-12-13 11:19:48,2011-12-13 14:09:47,Outside
2011-12-13 14:09:47,2011-12-13 14:14:48,Idle
2011-12-13 14:14:48,2011-12-13 14:27:47,Meal_Preparation
2011-12-13 14:27:47,2011-12-13 14:32:48,Idle
2011-12-13 14:32:48,2011-12-13 14:34:47,Toileting
2011-12-13 14:34:47,2011-12-13 14:35:48,Idle
2011-12-13 14:35:48,2011-12-13 15:10:47,Meal_Preparation
2011-12-13 15:10:48,2011-12-13 16:19:47,Kitchen_Usage
2011-12-13 16:19:47,2011-12-13 16:34:48,Idle
2011-12-13 16:34:48,2011-12-13 16:35:47,Toileting
2011-12-13 16:35:48,2011-12-13 17:01:47,Relax
2011-12-13 17:01:47,2011-12-13 17:02:48,Idle
2011-12-13 17:02:48,2011-12-13 17:59:47,Relax
2011-12-13 17:59:47,2011-12-13 18:01:48,Idle
2011-12-13 18:01:48,2011-12-13 18:04:47,Meal_Preparation
2011-12-13 18:04:48,2011-12-13 19:16:47,Relax
2011-12-13 19:16:47,2011-12-13 19:18:48,Idle
2011-12-13 19:18:48,2011-12-13 19:41:47,Meal_Preparation
2011-12-13 19:41:47,2011-12-13 20:13:48,Idle
2011-12-13 20:13:48,2011-12-13 20:15:47,Toileting
2011-12-13 20:15:47,2011-12-13 20:19:48,Idle
2011-12-13 20:19:48,2011-12-13 23:44:47,Relax
2011-12-13 23:44:48,2011-12-13 23:50:47,Meal_Preparation
2011-12-13 23:50:47,2011-12-14 00:06:48,Idle
2011-12-14 00:06:48,2011-12-14 00:08:47,Grooming
2011-12-14 00:08:47,2011-12-14 00:12:48,Idle
2011-12-14 00:12:48,2011-12-14 00:49:47,Relax
2011-12-14 00:49:47,2011-12-14 00:54:48,Idle
2011-12-14 00:54:48,2011-12-14 00:55:47,Grooming
2011-12-14 00:55:48,2011-12-14 00:57:47,Toileting
2011-12-14 00:56:48,2011-12-14 05:40:47,Sleeping
2011-12-14 05:40:47,2011-12-14 05:42:48,Idle
2011-12-14 05:42:48,2011-12-14 05:43:47,Grooming
2011-12-14 05:43:48,2011-12-14 09:29:47,Sleeping
2011-12-14 09:29:47,2011-12-14 09:31:48,Idle
2011-12-14 09:31:48,2011-12-14 09:33:47,Toileting
2011-12-14 09:33:48,2011-12-14 09:45:47,Meal_Preparation
2011-12-14 09:45:47,2011-12-14 09:49:48,Idle
2011-12-14 09:49:48,2011-12-14 11:05:47,Relax
2011-12-14 11:05:48,2011-12-14 11:29:47,Meal_Preparation
2011-12-14 11:29:47,2011-12-14 11:34:48,Idle
2011-12-14 11:34:48,2011-12-14 12:03:47,Relax
2011-12-14 12:03:47,2011-12-14 12:14:48,Idle
2011-12-14 12:14:48,2011-12-14 12:20:47,Grooming
2011-12-14 12:20:47,2011-12-14 12:23:48,Idle
2011-12-14 12:23:48,2011-12-14 12:26:47,Showering
2011-12-14 12:26:47,2011-12-14 12:27:48,Idle
2011-12-14 12:27:48,2011-12-14 12:36:47,Grooming
2011-12-14 12:36:47,2011-12-14 12:48:48,Idle
2011-12-14 12:48:48,2011-12-14 12:50:47,Grooming
2011-12-14 12:50:47,2011-12-14 12:56:48,Idle
2011-12-14 12:56:48,2011-12-14 13:20:47,Relax
2011-12-14 13:19:48,2011-12-14 13:22:47,Outside
2011-12-14 13:22:47,2011-12-14 13:24:48,Idle
2011-12-14 13:24:48,2011-12-14 14:50:47,Outside
2011-12-14 14:50:48,2011-12-14 14:51:47,Toileting
2011-12-14 14:51:48,2011-12-14 14:52:47,Grooming
2011-12-14 14:52:47,2011-12-14 14:56:48,Idle
2011-12-14 14:56:48,2011-12-14 16:17:47,Outside
2011-12-14 16:17:47,2011-12-14 16:25:48,Idle
2011-12-14 16:25:48,2011-12-14 20:16:47,Relax
2011-12-14 20:16:47,2011-12-14 20:38:48,Idle
2011-12-14 20:38:48,2011-12-14 22:05:47,Kitchen_Usage
2011-12-14 22:04:48,2011-12-14 22:15:47,Meal_Preparation
2011-12-14 22:15:48,2011-12-14 22:42:47,Kitchen_Usage
2011-12-14 22:41:48,2011-12-14 22:45:47,Meal_Preparation
2011-12-14 22:45:48,2011-12-14 23:34:47,Relax
2011-12-14 23:34:47,2011-12-14 23:39:48,Idle
2011-12-14 23:39:48,2011-12-15 00:34:47,Kitchen_Usage
2011-12-15 00:34:48,2011-12-15 00:35:47,Grooming
2011-12-15 00:35:47,2011-12-15 00:36:48,Idle
2011-12-15 00:36:48,2011-12-15 00:37:47,Toileting
2011-12-15 00:37:48,2011-12-15 00:38:47,Grooming
2011-12-15 00:37:48,2011-12-15 01:11:47,Sleeping
2011-12-15 00:38:47,2011-12-15 01:10:48,Idle
2011-12-15 01:10:48,2011-12-15 02:22:47,Relax
2011-12-15 02:22:48,2011-12-15 08:14:47,Sleeping
2011-12-15 08:14:47,2011-12-15 08:19:48,Idle
2011-12-15 08:19:48,2011-12-15 08:20:47,Toileting
2011-12-15 08:20:48,2011-12-15 10:02:47,Sleeping
2011-12-15 10:02:47,2011-12-15 10:04:48,Idle
2011-12-15 10:04:48,2011-12-15 10:15:47,Meal_Preparation
2011-12-15 10:15:47,2011-12-15 10:18:48,Idle
2011-12-15 10:18:48,2011-12-15 10:19:47,Toileting
2011-12-15 10:19:48,2011-12-15 10:20:47,Grooming
2011-12-15 10:20:48,2011-12-15 10:24:47,Grooming
2011-12-15 10:24:47,2011-12-15 10:27:48,Idle
2011-12-15 10:27:48,2011-12-15 10:35:47,Grooming
2011-12-15 10:35:47,2011-12-15 10:38:56,Idle
2011-12-15 10:38:56,2011-12-15 10:44:12,Meal_Preparation
2011-12-15 10:44:12,2011-12-15 10:53:48,Idle
2011-12-15 10:53:48,2011-12-15 11:47:47,Relax
2011-12-15 11:47:47,2011-12-15 12:09:48,Idle
2011-12-15 12:09:48,2011-12-15 13:30:47,Outside
2011-12-15 13:30:47,2011-12-15 13:36:48,Idle
2011-12-15 13:36:48,2011-12-15 14:48:47,Relax
2011-12-15 14:48:47,2011-12-15 15:08:48,Idle
2011-12-15 15:08:48,2011-12-15 16:11:47,Meal_Preparation
2011-12-15 16:11:47,2011-12-15 16:15:48,Idle
2011-12-15 16:15:48,2011-12-15 16:16:47,Toileting
2011-12-15 16:16:48,2011-12-15 16:17:47,Grooming
2011-12-15 16:17:47,2011-12-15 16:21:48,Idle
2011-12-15 16:21:48,2011-12-15 20:38:47,Outside
2011-12-15 20:38:47,2011-12-15 22:34:48,Idle
2011-12-15 22:34:48,2011-12-15 22:50:47,Meal_Preparation
2011-12-15 22:50:47,2011-12-15 22:53:48,Idle
2011-12-15 22:53:48,2011-12-15 22:58:47,Meal_Preparation
2011-12-15 22:58:48,2011-12-16 01:16:47,Kitchen_Usage
2011-12-16 01:16:47,2011-12-16 01:18:48,Idle
2011-12-16 01:18:48,2011-12-16 01:21:47,Grooming
2011-12-16 01:21:48,2011-12-16 01:22:47,Toileting
2011-12-16 01:22:48,2011-12-16 01:23:47,Grooming
2011-12-16 01:23:47,2011-12-16 01:25:48,Idle
2011-12-16 01:25:48,2011-12-16 11:05:47,Sleeping
2011-12-16 11:05:47,2011-12-16 11:06:48,Idle
2011-12-16 11:06:48,2011-12-16 11:20:47,Meal_Preparation
2011-12-16 11:20:47,2011-12-16 11:30:48,Idle
2011-12-16 11:30:48,2011-12-16 11:34:47,Showering
2011-12-16 11:34:47,2011-12-16 11:36:48,Idle
2011-12-16 11:36:48,2011-12-16 11:45:47,Grooming
2011-12-16 11:45:47,2011-12-16 12:07:48,Idle
2011-12-16 12:07:48,2011-12-16 12:15:47,Grooming
2011-12-16 12:15:47,2011-12-16 12:36:48,Idle
2011-12-16 12:36:48,2011-12-16 12:37:47,Meal_Preparation
2011-12-16 12:37:48,2011-12-16 13:21:47,Outside
2011-12-16 13:21:47,2011-12-16 13:23:48,Idle
2011-12-16 13:23:48,2011-12-16 14:20:47,Kitchen_Usage
2011-12-16 14:20:47,2011-12-16 14:46:48,Idle
2011-12-16 14:46:48,2011-12-16 15:23:47,Meal_Preparation
2011-12-16 15:23:47,2011-12-16 15:32:48,Idle
2011-12-16 15:32:48,2011-12-16 15:34:47,Toileting
2011-12-16 15:34:47,2011-12-16 15:44:48,Idle
2011-12-16 15:44:48,2011-12-16 18:32:47,Outside
2011-12-16 18:32:47,2011-12-16 18:36:48,Idle
2011-12-16 18:36:48,2011-12-16 18:38:47,Toileting
2011-12-16 18:38:48,2011-12-16 18:43:47,Meal_Preparation
2011-12-16 18:43:48,2011-12-16 22:06:47,Kitchen_Usage
2011-12-16 22:06:47,2011-12-16 22:37:48,Idle
2011-12-16 22:37:48,2011-12-16 22:38:47,Grooming
2011-12-16 22:38:47,2011-12-16 22:45:48,Idle
2011-12-16 22:45:48,2011-12-17 02:47:47,Outside
2011-12-17 02:47:47,2011-12-17 02:53:48,Idle
2011-12-17 02:53:48,2011-12-17 02:57:47,Grooming
2011-12-17 02:57:47,2011-12-17 02:58:48,Idle
2011-12-17 02:58:48,2011-12-17 02:59:47,Toileting
2011-12-17 02:59:48,2011-12-17 03:01:47,Grooming
2011-12-17 03:01:48,2011-12-17 10:14:47,Sleeping
2011-12-17 10:14:47,2011-12-17 10:19:48,Idle
2011-12-17 10:19:48,2011-12-17 10:21:47,Toileting
2011-12-17 10:21:47,2011-12-17 10:24:48,Idle
2011-12-17 10:24:48,2011-12-17 10:31:47,Meal_Preparation
2011-12-17 10:31:47,2011-12-17 10:45:48,Idle
2011-12-17 10:45:48,2011-12-17 10:48:47,Showering
2011-12-17 10:48:48,2011-12-17 11:02:47,Grooming
2011-12-17 11:02:47,2011-12-17 11:05:48,Idle
2011-12-17 11:05:48,2011-12-17 11:10:47,Grooming
2011-12-17 11:10:47,2011-12-17 11:14:48,Idle
2011-12-17 11:14:48,2011-12-17 12:42:47,Outside
2011-12-17 12:42:47,2011-12-17 13:02:48,Idle
2011-12-17 13:02:48,2011-12-17 13:11:47,Grooming
2011-12-17 13:11:47,2011-12-17 13:12:48,Idle
2011-12-17 13:12:48,2011-12-17 14:59:47,Kitchen_Usage
2011-12-17 14:59:47,2011-12-17 15:09:48,Idle
2011-12-17 15:09:48,2011-12-17 16:52:47,Outside
2011-12-17 16:52:47,2011-12-17 16:57:48,Idle
2011-12-17 16:57:48,2011-12-17 16:58:47,Toileting
2011-12-17 16:58:48,2011-12-17 16:59:47,Grooming
2011-12-17 16:59:48,2011-12-17 17:56:47,Kitchen_Usage
2011-12-17 17:56:47,2011-12-17 18:06:48,Idle
2011-12-17 18:06:48,2011-12-17 20:54:47,Kitchen_Usage
2011-12-17 20:53:48,2011-12-17 20:59:47,Meal_Preparation
2011-12-17 20:59:47,2011-12-17 21:11:48,Idle
2011-12-17 21:11:48,2011-12-17 21:13:47,Toileting
2011-12-17 21:13:48,2011-12-17 21:14:47,Grooming
2011-12-17 21:14:47,2011-12-17 21:21:48,Idle
2011-12-17 21:21:48,2011-12-17 21:23:47,Grooming
2011-12-17 21:23:47,2011-12-17 21:46:48,Idle
2011-12-17 21:46:48,2011-12-18 00:59:47,Outside
2011-12-18 00:59:47,2011-12-18 01:06:48,Idle
2011-12-18 01:06:48,2011-12-18 02:02:47,Relax
2011-12-18 02:02:47,2011-12-18 02:06:48,Idle
2011-12-18 02:06:48,2011-12-18 09:25:47,Sleeping
2011-12-18 09:25:47,2011-12-18 09:32:48,Idle
2011-12-18 09:32:48,2011-12-18 09:34:47,Toileting
2011-12-18 09:34:48,2011-12-18 09:42:47,Meal_Preparation
2011-12-18 09:42:47,2011-12-18 09:49:48,Idle
2011-12-18 09:49:48,2011-12-18 09:57:47,Showering
2011-12-18 09:57:48,2011-12-18 10:12:47,Grooming
2011-12-18 10:12:47,2011-12-18 10:26:48,Idle
2011-12-18 10:26:48,2011-12-18 10:34:47,Outside
2011-12-18 10:34:47,2011-12-18 11:03:48,Idle
2011-12-18 11:03:48,2011-12-18 11:17:47,Relax
2011-12-18 11:17:47,2011-12-18 11:20:48,Idle
2011-12-18 11:20:48,2011-12-18 15:02:47,Outside
2011-12-18 15:02:47,2011-12-18 15:17:48,Idle
2011-12-18 15:17:48,2011-12-18 15:25:47,Meal_Preparation
2011-12-18 15:25:47,2011-12-18 17:41:48,Idle
2011-12-18 17:41:48,2011-12-18 17:48:47,Meal_Preparation
2011-12-18 17:48:47,2011-12-18 17:52:48,Idle
2011-12-18 17:52:48,2011-12-18 17:54:47,Toileting
2011-12-18 17:54:48,2011-12-18 17:58:47,Grooming
2011-12-18 17:58:47,2011-12-18 18:11:48,Idle
2011-12-18 18:11:48,2011-12-18 18:12:47,Grooming
2011-12-18 18:12:48,2011-12-18 20:08:47,Kitchen_Usage
2011-12-18 20:08:47,2011-12-18 20:20:48,Idle
2011-12-18 20:20:48,2011-12-18 22:51:47,Outside
2011-12-18 22:51:48,2011-12-18 22:54:47,Meal_Preparation
2011-12-18 22:54:47,2011-12-18 22:57:48,Idle
2011-12-18 22:57:48,2011-12-18 23:10:47,Grooming
2011-12-18 23:10:48,2011-12-18 23:27:47,Relax
2011-12-18 23:27:48,2011-12-18 23:30:47,Meal_Preparation
2011-12-18 23:30:48,2011-12-18 23:31:47,Grooming
2011-12-18 23:31:47,2011-12-18 23:32:48,Idle
2011-12-18 23:32:48,2011-12-19 00:36:47,Kitchen_Usage
2011-12-19 00:36:47,2011-12-19 00:39:48,Idle
2011-12-19 00:39:48,2011-12-19 00:40:47,Toileting
2011-12-19 00:40:48,2011-12-19 10:37:47,Sleeping
2011-12-19 10:37:47,2011-12-19 10:38:48,Idle
2011-12-19 10:38:48,2011-12-19 10:40:47,Toileting
2011-12-19 10:40:48,2011-12-19 10:53:47,Meal_Preparation
2011-12-19 10:53:47,2011-12-19 11:01:48,Idle
2011-12-19 11:01:48,2011-12-19 11:55:47,Relax
2011-12-19 11:55:47,2011-12-19 12:18:48,Idle
2011-12-19 12:18:48,2011-12-19 12:29:47,Grooming
2011-12-19 12:29:47,2011-12-19 12:31:48,Idle
2011-12-19 12:31:48,2011-12-19 12:39:47,Showering
2011-12-19 12:39:47,2011-12-19 12:41:48,Idle
2011-12-19 12:41:48,2011-12-19 12:43:47,Toileting
2011-12-19 12:43:47,2011-12-19 12:44:48,Idle
2011-12-19 12:44:48,2011-12-19 12:46:47,Grooming
2011-12-19 12:46:47,2011-12-19 12:56:48,Idle
2011-12-19 12:56:48,2011-12-19 13:01:47,Grooming
2011-12-19 13:01:47,2011-12-19 13:08:48,Idle
2011-12-19 13:08:48,2011-12-19 14:54:47,Relax
2011-12-19 14:54:48,2011-12-19 14:55:47,Grooming
2011-12-19 14:55:47,2011-12-19 14:56:48,Idle
2011-12-19 14:56:48,2011-12-19 14:57:47,Grooming
2011-12-19 14:57:48,2011-12-19 14:58:47,Toileting
2011-12-19 14:58:48,2011-12-19 16:20:47,Outside
2011-12-19 16:20:47,2011-12-19 16:21:48,Idle
2011-12-19 16:21:48,2011-12-19 16:22:47,Toileting
2011-12-19 16:22:48,2011-12-19 16:35:47,Meal_Preparation
2011-12-19 16:35:48,2011-12-19 20:12:47,Relax
2011-12-19 20:12:47,2011-12-19 20:23:48,Idle
2011-12-19 20:23:48,2011-12-19 22:27:47,Kitchen_Usage
2011-12-19 22:26:48,2011-12-19 22:32:47,Meal_Preparation
2011-12-19 22:32:47,2011-12-19 22:52:48,Idle
2011-12-19 22:52:48,2011-12-19 22:57:47,Grooming
2011-12-19 22:57:47,2011-12-19 22:58:48,Idle
2011-12-19 22:58:48,2011-12-19 23:00:47,Meal_Preparation
2011-12-19 22:59:48,2011-12-20 01:50:47,Kitchen_Usage
2011-12-20 01:50:48,2011-12-20 01:52:47,Toileting
2011-12-20 01:52:48,2011-12-20 10:26:47,Sleeping
2011-12-20 10:26:47,2011-12-20 10:46:48,Idle
2011-12-20 10:46:48,2011-12-20 10:48:47,Toileting
2011-12-20 10:48:48,2011-12-20 10:58:47,Meal_Preparation
2011-12-20 10:58:47,2011-12-20 11:07:48,Idle
2011-12-20 11:07:48,2011-12-20 11:26:47,Grooming
2011-12-20 11:26:47,2011-12-20 11:27:48,Idle
2011-12-20 11:27:48,2011-12-20 11:42:47,Meal_Preparation
2011-12-20 11:42:48,2011-12-20 13:23:47,Relax
2011-12-20 13:23:47,2011-12-20 13:28:48,Idle
2011-12-20 13:28:48,2011-12-20 13:30:47,Toileting
2011-12-20 13:30:48,2011-12-20 13:37:47,Meal_Preparation
2011-12-20 13:37:47,2011-12-20 14:00:48,Idle
2011-12-20 14:00:48,2011-12-20 14:52:47,Kitchen_Usage
2011-12-20 14:52:48,2011-12-20 15:24:47,Meal_Preparation
2011-12-20 15:24:47,2011-12-20 15:39:48,Idle
2011-12-20 15:39:48,2011-12-20 16:11:47,Kitchen_Usage
2011-12-20 16:11:47,2011-12-20 16:21:48,Idle
2011-12-20 16:21:48,2011-12-20 16:23:47,Toileting
2011-12-20 16:23:47,2011-12-20 16:26:48,Idle
2011-12-20 16:26:48,2011-12-20 20:59:47,Outside
2011-12-20 20:59:47,2011-12-20 21:01:48,Idle
2011-12-20 21:01:48,2011-12-20 22:19:47,Kitchen_Usage
2011-12-20 22:19:47,2011-12-20 22:24:48,Idle
2011-12-20 22:24:48,2011-12-21 00:30:47,Kitchen_Usage
2011-12-21 00:30:48,2011-12-21 00:32:47,Grooming
2011-12-21 00:32:47,2011-12-21 00:35:48,Idle
2011-12-21 00:35:48,2011-12-21 00:36:47,Toileting
2011-12-21 00:36:48,2011-12-21 00:37:47,Grooming
2011-12-21 00:37:47,2011-12-21 00:39:48,Idle
2011-12-21 00:39:48,2011-12-21 10:21:47,Sleeping
2011-12-21 10:21:47,2011-12-21 10:26:48,Idle
2011-12-21 10:26:48,2011-12-21 10:28:47,Toileting
2011-12-21 10:28:48,2011-12-21 10:34:47,Meal_Preparation
2011-12-21 10:34:48,2011-12-21 12:00:47,Relax
2011-12-21 12:00:47,2011-12-21 12:04:48,Idle
2011-12-21 12:04:48,2011-12-21 12:12:47,Grooming
2011-12-21 12:12:47,2011-12-21 12:15:48,Idle
2011-12-21 12:15:48,2011-12-21 12:16:47,Toileting
2011-12-21 12:16:48,2011-12-21 12:20:47,Grooming
2011-12-21 12:20:47,2011-12-21 12:28:48,Idle
2011-12-21 12:28:48,2011-12-21 12:54:47,Outside
2011-12-21 12:54:47,2011-12-21 13:12:48,Idle
2011-12-21 13:12:48,2011-12-21 13:55:47,Relax
2011-12-21 13:55:47,2011-12-21 14:37:48,Idle
2011-12-21 14:37:48,2011-12-21 15:29:47,Kitchen_Usage
2011-12-21 15:29:48,2011-12-21 15:59:47,Meal_Preparation
2011-12-21 15:59:48,2011-12-21 16:21:47,Kitchen_Usage
2011-12-21 16:21:47,2011-12-21 16:24:48,Idle
2011-12-21 16:24:48,2011-12-21 18:17:47,Kitchen_Usage
2011-12-21 18:17:48,2011-12-21 18:23:47,Meal_Preparation
2011-12-21 18:23:48,2011-12-21 21:29:47,Relax
2011-12-21 21:29:47,2011-12-21 21:35:48,Idle
2011-12-21 21:35:48,2011-12-21 21:37:47,Toileting
2011-12-21 21:37:47,2011-12-21 21:45:48,Idle
2011-12-21 21:45:48,2011-12-22 02:08:47,Outside
2011-12-22 02:07:48,2011-12-22 02:10:47,Meal_Preparation
2011-12-22 02:10:47,2011-12-22 02:14:48,Idle
2011-12-22 02:14:48,2011-12-22 02:15:47,Grooming
2011-12-22 02:15:47,2011-12-22 02:22:48,Idle
2011-12-22 02:22:48,2011-12-22 10:39:47,Sleeping
2011-12-22 10:39:47,2011-12-22 10:43:48,Idle
2011-12-22 10:43:48,2011-12-22 10:45:47,Toileting
2011-12-22 10:45:47,2011-12-22 10:46:48,Idle
2011-12-22 10:46:48,2011-12-22 11:10:47,Meal_Preparation
2011-12-22 11:10:47,2011-12-22 11:29:48,Idle
2011-12-22 11:29:48,2011-12-22 11:38:47,Meal_Preparation
2011-12-22 11:38:48,2011-12-22 12:23:47,Relax
2011-12-22 12:23:48,2011-12-22 12:37:47,Meal_Preparation
2011-12-22 12:37:47,2011-12-22 12:47:48,Idle
2011-12-22 12:47:48,2011-12-22 12:59:47,Grooming
2011-12-22 12:59:47,2011-12-22 13:05:48,Idle
2011-12-22 13:05:48,2011-12-22 15:24:47,Kitchen_Usage
2011-12-22 15:24:47,2011-12-22 15:31:48,Idle
2011-12-22 15:31:48,2011-12-22 15:32:47,Toileting
2011-12-22 15:32:48,2011-12-22 15:55:47,Meal_Preparation
